metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
data_sent,1741198568,580.000000,,,,,,,,,default,,,,,,,
data_received,1741198568,7071.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741198568,1804.293100,,,,,,,,,default,,,,,,,
iterations,1741198568,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741198568,1.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_duration,1741198568,418.245800,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_blocked,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_connecting,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_sending,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_waiting,1741198568,418.245800,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_receiving,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_failed,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
checks,1741198568,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1741198568,1.000000,Response time < 3s,,,,,,,,default,,,,,,,
data_sent,1741198568,580.000000,,,,,,,,,default,,,,,,,
data_received,1741198568,7070.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741198568,1798.064400,,,,,,,,,default,,,,,,,
iterations,1741198568,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741198568,1.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_duration,1741198568,396.067100,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_blocked,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_connecting,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_sending,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_waiting,1741198568,395.696700,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_receiving,1741198568,0.370400,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_failed,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
data_sent,1741198568,580.000000,,,,,,,,,default,,,,,,,
data_received,1741198568,7063.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741198568,1820.636700,,,,,,,,,default,,,,,,,
iterations,1741198568,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741198568,1.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_duration,1741198568,416.731700,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_blocked,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_connecting,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_sending,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_waiting,1741198568,416.273800,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_receiving,1741198568,0.457900,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_failed,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_reqs,1741198568,1.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_duration,1741198568,408.984000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_blocked,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_connecting,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_sending,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_waiting,1741198568,408.213400,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_receiving,1741198568,0.770600,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_failed,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
checks,1741198568,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1741198568,1.000000,Response time < 3s,,,,,,,,default,,,,,,,
http_reqs,1741198568,1.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_duration,1741198568,404.014700,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_blocked,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_connecting,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_sending,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_waiting,1741198568,404.014700,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_receiving,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_failed,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
checks,1741198568,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1741198568,1.000000,Response time < 3s,,,,,,,,default,,,,,,,
http_reqs,1741198568,1.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_duration,1741198568,386.669600,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_blocked,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_connecting,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_sending,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_waiting,1741198568,386.669600,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_receiving,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_failed,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
data_sent,1741198568,580.000000,,,,,,,,,default,,,,,,,
data_received,1741198568,7084.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741198568,1808.765200,,,,,,,,,default,,,,,,,
iterations,1741198568,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741198568,1.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_duration,1741198568,430.964300,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_blocked,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_connecting,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_sending,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_waiting,1741198568,430.449200,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_receiving,1741198568,0.515100,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_failed,1741198568,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
checks,1741198568,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1741198568,1.000000,Response time < 3s,,,,,,,,default,,,,,,,
http_reqs,1741198568,1.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_duration,1741198568,404.606000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_blocked,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_connecting,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_tls_handshaking,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_sending,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_waiting,1741198568,404.606000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_receiving,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_failed,1741198568,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_reqs,1741198569,1.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_duration,1741198569,425.367300,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_blocked,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_connecting,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_tls_handshaking,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_sending,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_waiting,1741198569,425.367300,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_receiving,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_failed,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
checks,1741198569,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1741198569,1.000000,Response time < 3s,,,,,,,,default,,,,,,,
data_sent,1741198569,580.000000,,,,,,,,,default,,,,,,,
data_received,1741198569,7062.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741198569,1803.693200,,,,,,,,,default,,,,,,,
iterations,1741198569,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741198569,1.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_duration,1741198569,421.824900,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_blocked,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_connecting,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_tls_handshaking,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_sending,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_waiting,1741198569,420.818400,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_receiving,1741198569,1.006500,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_failed,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
data_sent,1741198569,580.000000,,,,,,,,,default,,,,,,,
data_received,1741198569,7079.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741198569,1805.191500,,,,,,,,,default,,,,,,,
iterations,1741198569,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741198569,1.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_duration,1741198569,447.969300,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_blocked,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_connecting,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_tls_handshaking,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_sending,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_waiting,1741198569,447.969300,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_receiving,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_failed,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
checks,1741198569,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1741198569,1.000000,Response time < 3s,,,,,,,,default,,,,,,,
data_sent,1741198569,580.000000,,,,,,,,,default,,,,,,,
data_received,1741198569,7057.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741198569,1789.872500,,,,,,,,,default,,,,,,,
iterations,1741198569,1.000000,,,,,,,,,default,,,,,,,
vus,1741198569,41.000000,,,,,,,,,,,,,,,,
vus_max,1741198569,50.000000,,,,,,,,,,,,,,,,
http_reqs,1741198569,1.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_duration,1741198569,405.529900,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_blocked,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_connecting,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_tls_handshaking,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_sending,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_waiting,1741198569,404.917200,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_receiving,1741198569,0.612700,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_req_failed,1741198569,0.000000,,,,true,,POST,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,HTTP/1.1,default,,302,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,,
http_reqs,1741198569,1.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_duration,1741198569,451.263200,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_blocked,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
http_req_connecting,1741198569,0.000000,,,,true,,GET,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,HTTP/1.1,default,,200,,tls1.3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,,
